time	track	a	b
2016-6-28T14:39:51	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459733 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459733
2016-6-28T14:39:51	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474006 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474006
2016-6-28T14:39:53	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459725 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459725
2016-6-28T14:39:53	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474074 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474074
2016-6-28T14:3:26	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/gcs_8008_production/gcs_8008/src/gcs_check_readiness.py /mnt/production_storage/sequencing/ops/production/gcs_8008/results/HNY3MBCXX.v2
2016-6-28T14:40:21	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137122 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137122
2016-6-28T14:40:21	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459758 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459758
2016-6-28T14:40:21	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474005 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474005
2016-6-28T14:40:21	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474008 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474008
2016-6-28T14:40:21	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474050 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474050
2016-6-28T14:40:22	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_XX_Control /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_XX_Control
2016-6-28T14:40:52	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137120 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137120
2016-6-28T14:40:52	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459738 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459738
2016-6-28T14:40:52	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459742 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459742
2016-6-28T14:40:52	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459769 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459769
2016-6-28T14:40:52	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474052 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474052
2016-6-28T14:40:53	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459762 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459762
2016-6-28T14:40:53	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474004 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474004
2016-6-28T14:41:23	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156136593 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156136593
2016-6-28T14:41:23	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137097 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137097
2016-6-28T14:41:23	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459748 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459748
2016-6-28T14:41:23	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169473988 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169473988
2016-6-28T14:41:23	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474010 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474010
2016-6-28T14:41:24	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474027 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474027
2016-6-28T14:41:24	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474060 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474060
2016-6-28T14:41:53	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459736 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459736
2016-6-28T14:41:53	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474073 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474073
2016-6-28T14:41:54	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137168 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137168
2016-6-28T14:41:54	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459687 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459687
2016-6-28T14:41:54	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474012 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474012
2016-6-28T14:41:54	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474049 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474049
2016-6-28T14:41:55	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459745 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459745
2016-6-28T14:42:24	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137169 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137169
2016-6-28T14:42:24	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459081 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459081
2016-6-28T14:42:24	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474007 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474007
2016-6-28T14:42:24	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474076 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474076
2016-6-28T14:42:24	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474077 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474077
2016-6-28T14:42:25	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137103 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137103
2016-6-28T14:42:25	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137149 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156137149
2016-6-28T14:42:55	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156136296 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0156136296
2016-6-28T14:42:55	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459701 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459701
2016-6-28T14:42:55	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474058 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474058
2016-6-28T14:42:57	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474030 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169474030
2016-6-28T14:42:58	9001:v2	1	/mnt/scratch/ops/workflows/NIPT9001_validation/dependencies/anaconda/bin/python /mnt/scratch/ops/workflows/NIPT9001_validation/workflow_wrappers/src/nipt9001_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459047 /mnt/production_storage/sequencing/ops/validation/nipt9001/results/C67MFANXX.v2/Project_NIPT9001_Exp19/Sample_0169459047
